Business ID,Annual Revenue,Loan Amount,GST Compliance (%),Past Defaults,Bank Transactions,Market Trend,Credit Score,financial_health,repayment_history,credit_utilization,industry_risk
10358,4100000,490000,50,0,Low Volume,2,544,38,100,11.95121951,70
10359,2800000,110000,75,0,High Volume,2,608,49.28571429,100,3.928571429,70
10360,5100000,620000,80,0,High Volume,2,794,58.85714286,100,12.15686275,70
10361,5600000,1210000,80,0,Low Volume,2,569,60.28571429,100,21.60714286,70
10362,4600000,1940000,70,0,Low Volume,2,681,51.42857143,100,42.17391304,70
10363,4000000,990000,85,0,High Volume,1,850,58.71428571,100,24.75,90
10364,7300000,630000,60,0,Low Volume,2,703,53.14285714,100,8.630136986,70
10365,6000000,1190000,65,0,Low Volume,2,622,52.42857143,100,19.83333333,70
10366,7400000,220000,90,0,Unstable,0,495,71.42857143,100,2.972972973,50
10367,3800000,1850000,65,0,High Volume,1,662,46.14285714,100,48.68421053,90
10368,4000000,850000,90,2,Low Volume,1,695,61.71428571,60,21.25,90
10369,7200000,790000,60,0,High Volume,2,647,52.85714286,100,10.97222222,70
10370,4900000,1330000,100,1,High Volume,2,770,70.28571429,80,27.14285714,70
10371,4200000,380000,70,0,Unstable,1,653,50.28571429,100,9.047619048,90
10372,4300000,530000,75,0,High Volume,2,708,53.57142857,100,12.3255814,70
10373,5000000,800000,85,0,Unstable,1,612,61.57142857,100,16,90
10374,6800000,1410000,70,1,Low Volume,0,423,57.71428571,80,20.73529412,50
10375,4800000,2870000,80,0,High Volume,1,627,58,100,59.79166667,90
10376,6300000,1010000,90,0,Low Volume,1,667,68.28571429,100,16.03174603,90
10377,5800000,3250000,95,0,Low Volume,1,736,69.85714286,100,56.03448276,90
10378,3800000,0,90,0,High Volume,2,717,61.14285714,100,0,70
10379,3800000,3130000,75,0,Low Volume,1,710,52.14285714,100,82.36842105,90
10380,4400000,520000,80,0,High Volume,2,718,56.85714286,100,11.81818182,70
10381,3300000,510000,100,0,Unstable,0,566,65.71428571,100,15.45454545,50
10382,4300000,540000,95,0,Low Volume,1,632,65.57142857,100,12.55813953,90
10383,7900000,230000,65,0,Low Volume,2,596,57.85714286,100,2.911392405,70
10384,5000000,1510000,80,0,High Volume,1,716,58.57142857,100,30.2,90
10385,4000000,1050000,75,0,Unstable,1,571,52.71428571,100,26.25,90
10386,8900000,1070000,80,2,High Volume,1,530,69.71428571,60,12.02247191,90
10387,3800000,1910000,60,0,High Volume,1,734,43.14285714,100,50.26315789,90
10388,3700000,520000,75,0,Low Volume,2,660,51.85714286,100,14.05405405,70
10389,7200000,490000,100,0,Low Volume,1,772,76.85714286,100,6.805555556,90
10390,6100000,0,90,4,High Volume,0,423,67.71428571,20,0,50
10391,4800000,460000,50,0,Low Volume,2,500,40,100,9.583333333,70
10392,6400000,1320000,100,0,Unstable,2,635,74.57142857,100,20.625,70
10393,5500000,610000,95,0,Low Volume,0,469,69,100,11.09090909,50
10394,3500000,2240000,75,2,High Volume,0,576,51.28571429,60,64,50
10395,2400000,470000,90,1,High Volume,2,572,57.14285714,80,19.58333333,70
10396,4200000,1150000,65,0,High Volume,2,617,47.28571429,100,27.38095238,70
10397,6900000,560000,75,0,High Volume,1,764,61,100,8.115942029,90
10398,4400000,2350000,100,4,Unstable,2,386,68.85714286,20,53.40909091,70
10399,5700000,50000,75,0,Unstable,2,501,57.57142857,100,0.877192982,70
10400,5300000,1900000,50,0,Unstable,0,656,41.42857143,100,35.8490566,50
10401,3000000,210000,80,0,Unstable,1,480,52.85714286,100,7,90
10402,4400000,630000,80,0,High Volume,1,489,56.85714286,100,14.31818182,90
10403,5600000,1270000,100,3,High Volume,1,688,72.28571429,40,22.67857143,90
10404,3900000,1070000,80,0,Low Volume,0,471,55.42857143,100,27.43589744,50
10405,4500000,480000,75,0,Low Volume,1,802,54.14285714,100,10.66666667,90
10406,5600000,1280000,95,0,Low Volume,2,723,69.28571429,100,22.85714286,70
10407,5100000,150000,80,0,Low Volume,2,701,58.85714286,100,2.941176471,70
10408,6800000,1480000,70,0,Low Volume,1,610,57.71428571,100,21.76470588,90
10409,5600000,930000,95,0,Low Volume,2,609,69.28571429,100,16.60714286,70
10410,3800000,1900000,85,0,Unstable,2,541,58.14285714,100,50,70
10411,4300000,970000,80,0,Unstable,1,536,56.57142857,100,22.55813953,90
10412,5000000,470000,85,2,Low Volume,2,696,61.57142857,60,9.4,70
10413,7500000,330000,65,0,Low Volume,0,554,56.71428571,100,4.4,50
10414,4300000,2390000,70,0,Unstable,0,572,50.57142857,100,55.58139535,50
10415,3000000,740000,80,0,Unstable,2,691,52.85714286,100,24.66666667,70
10416,5700000,980000,75,0,Unstable,2,513,57.57142857,100,17.19298246,70
10417,4000000,1500000,100,0,Unstable,1,685,67.71428571,100,37.5,90
10418,3400000,10000,85,0,Unstable,0,512,57,100,0.294117647,50
10419,5000000,1140000,95,0,Low Volume,1,690,67.57142857,100,22.8,90
10420,6700000,420000,80,0,Low Volume,2,631,63.42857143,100,6.268656716,70
10421,4200000,2320000,95,3,High Volume,1,481,65.28571429,40,55.23809524,90
10422,5800000,820000,85,0,Low Volume,1,716,63.85714286,100,14.13793103,90
10423,6100000,1320000,80,0,Unstable,1,512,61.71428571,100,21.63934426,90
10424,6300000,1410000,80,0,High Volume,2,782,62.28571429,100,22.38095238,70
10425,4000000,1180000,65,1,High Volume,2,482,46.71428571,80,29.5,70
10426,3600000,2280000,90,1,Low Volume,2,448,60.57142857,80,63.33333333,70
10427,3700000,1010000,80,0,High Volume,1,671,54.85714286,100,27.2972973,90
10428,6300000,1310000,70,0,High Volume,0,608,56.28571429,100,20.79365079,50
10429,6100000,930000,95,0,Unstable,1,706,70.71428571,100,15.24590164,90
10430,3800000,60000,60,0,Low Volume,1,661,43.14285714,100,1.578947368,90
10431,9500000,410000,75,0,Unstable,2,470,68.42857143,100,4.315789474,70
10432,3600000,300000,95,1,Unstable,0,663,63.57142857,80,8.333333333,50
10433,6700000,950000,85,0,High Volume,1,707,66.42857143,100,14.17910448,90
10434,7900000,1110000,80,0,High Volume,2,730,66.85714286,100,14.05063291,70
10435,5200000,2450000,85,0,High Volume,2,850,62.14285714,100,47.11538462,70
10436,4000000,720000,85,0,Low Volume,0,766,58.71428571,100,18,50
10437,4000000,1870000,55,0,Low Volume,1,619,40.71428571,100,46.75,90
10438,4600000,920000,75,0,Unstable,2,456,54.42857143,100,20,70
10439,6900000,590000,100,0,High Volume,1,635,76,100,8.550724638,90
10440,3500000,950000,70,0,Low Volume,1,762,48.28571429,100,27.14285714,90
10441,2900000,810000,75,0,High Volume,1,641,49.57142857,100,27.93103448,90
10442,5600000,670000,70,0,Low Volume,0,604,54.28571429,100,11.96428571,50
10443,6000000,250000,80,1,Low Volume,1,536,61.42857143,80,4.166666667,90
10444,9000000,700000,70,2,High Volume,0,617,64,60,7.777777778,50
10445,3300000,830000,85,0,Low Volume,1,790,56.71428571,100,25.15151515,90
10446,4800000,1160000,85,0,Low Volume,0,787,61,100,24.16666667,50
10447,7100000,380000,90,0,Low Volume,2,655,70.57142857,100,5.352112676,70
10448,5200000,1280000,65,0,High Volume,1,741,50.14285714,100,24.61538462,90
10449,4700000,950000,75,0,Low Volume,2,634,54.71428571,100,20.21276596,70
10450,6300000,200000,75,0,Low Volume,1,781,59.28571429,100,3.174603175,90
10451,4200000,760000,85,1,Low Volume,1,638,59.28571429,80,18.0952381,90
10452,6500000,1540000,70,2,Low Volume,2,456,56.85714286,60,23.69230769,70
10453,3400000,1260000,95,0,Low Volume,2,792,63,100,37.05882353,70
10454,3200000,540000,100,0,Low Volume,2,699,65.42857143,100,16.875,70
10455,4600000,1190000,65,0,Low Volume,2,582,48.42857143,100,25.86956522,70
10456,2300000,1220000,75,0,Unstable,1,591,47.85714286,100,53.04347826,90
10457,5100000,660000,70,0,Low Volume,0,544,52.85714286,100,12.94117647,50
10458,3000000,570000,100,0,Low Volume,0,703,64.85714286,100,19,50
10459,5400000,390000,75,0,Low Volume,1,665,56.71428571,100,7.222222222,90
10460,5300000,560000,100,0,Low Volume,1,651,71.42857143,100,10.56603774,90
10461,4900000,2160000,60,0,High Volume,2,850,46.28571429,100,44.08163265,70
10462,5700000,1360000,65,2,Low Volume,2,424,51.57142857,60,23.85964912,70
10463,5300000,1170000,70,0,Low Volume,1,695,53.42857143,100,22.0754717,90
10464,4600000,680000,65,0,Low Volume,1,659,48.42857143,100,14.7826087,90
10465,8700000,20000,75,0,High Volume,2,611,66.14285714,100,0.229885057,70
10466,5600000,910000,70,0,Low Volume,2,608,54.28571429,100,16.25,70
10467,6300000,1470000,70,0,High Volume,1,559,56.28571429,100,23.33333333,90
10468,6900000,1530000,95,0,Low Volume,0,850,73,100,22.17391304,50
10469,6100000,670000,100,0,Low Volume,2,683,73.71428571,100,10.98360656,70
10470,9300000,850000,95,0,High Volume,1,754,79.85714286,100,9.139784946,90
10471,5300000,1580000,90,0,High Volume,2,850,65.42857143,100,29.81132075,70
10472,5000000,480000,80,0,High Volume,1,638,58.57142857,100,9.6,90
10473,4100000,440000,75,0,Low Volume,2,779,53,100,10.73170732,70
10474,4600000,1290000,65,0,High Volume,1,729,48.42857143,100,28.04347826,90
10475,4000000,1780000,85,0,Low Volume,1,463,58.71428571,100,44.5,90
10476,6100000,1640000,60,0,High Volume,1,632,49.71428571,100,26.8852459,90
10477,3800000,1140000,65,0,High Volume,1,708,46.14285714,100,30,90
10478,5100000,1130000,95,0,Low Volume,2,687,67.85714286,100,22.15686275,70
10479,5900000,2600000,100,0,High Volume,2,709,73.14285714,100,44.06779661,70
10480,5200000,2420000,85,0,High Volume,1,634,62.14285714,100,46.53846154,90
10481,3800000,1900000,95,0,Low Volume,1,603,64.14285714,100,50,90
10482,6200000,830000,75,0,Unstable,2,577,59,100,13.38709677,70
10483,4900000,540000,60,0,Unstable,1,795,46.28571429,100,11.02040816,90
10484,2100000,1100000,90,0,Low Volume,1,562,56.28571429,100,52.38095238,90
10485,3700000,0,90,0,Unstable,2,590,60.85714286,100,0,70
10486,7600000,770000,80,0,Low Volume,0,656,66,100,10.13157895,50
10487,7800000,830000,75,0,High Volume,0,527,63.57142857,100,10.64102564,50
10488,5900000,780000,95,0,Unstable,2,689,70.14285714,100,13.22033898,70
10489,6300000,1260000,65,0,High Volume,1,558,53.28571429,100,20,90
10490,4000000,1150000,70,0,Low Volume,2,513,49.71428571,100,28.75,70
10491,4600000,790000,65,0,Unstable,1,487,48.42857143,100,17.17391304,90
10492,7200000,2720000,80,0,Low Volume,1,509,64.85714286,100,37.77777778,90
10493,5700000,840000,65,0,Low Volume,2,761,51.57142857,100,14.73684211,70
10494,5100000,1430000,70,1,Low Volume,2,630,52.85714286,80,28.03921569,70
10495,4700000,2240000,70,0,Unstable,1,673,51.71428571,100,47.65957447,90
10496,7100000,450000,75,1,Unstable,1,677,61.57142857,80,6.338028169,90
10497,7000000,620000,60,0,Low Volume,2,619,52.28571429,100,8.857142857,70
10498,6100000,620000,80,0,Unstable,0,592,61.71428571,100,10.16393443,50
10499,5100000,0,100,0,Low Volume,2,817,70.85714286,100,0,70
10500,4500000,1040000,80,0,Unstable,2,763,57.14285714,100,23.11111111,70
10501,6200000,1950000,100,0,High Volume,0,569,74,100,31.4516129,50
10502,3600000,2710000,100,0,Low Volume,2,850,66.57142857,100,75.27777778,70
10503,3800000,630000,90,1,Low Volume,2,491,61.14285714,80,16.57894737,70
10504,3200000,390000,80,0,Low Volume,1,633,53.42857143,100,12.1875,90
10505,7200000,590000,80,0,Low Volume,1,710,64.85714286,100,8.194444444,90
10506,4000000,1170000,90,0,High Volume,2,707,61.71428571,100,29.25,70
10507,5600000,370000,75,0,Low Volume,1,850,57.28571429,100,6.607142857,90
10508,4800000,0,50,0,Unstable,1,690,40,100,0,90
10509,11900000,900000,85,0,High Volume,2,783,81.28571429,100,7.56302521,70
10510,5700000,670000,65,0,High Volume,1,795,51.57142857,100,11.75438596,90
10511,2900000,1200000,65,0,Low Volume,0,603,43.57142857,100,41.37931034,50
10512,7100000,1340000,80,0,Unstable,1,574,64.57142857,100,18.87323944,90
10513,4500000,1190000,80,0,High Volume,2,725,57.14285714,100,26.44444444,70
10514,4700000,790000,60,0,Unstable,2,573,45.71428571,100,16.80851064,70
10515,4100000,1280000,80,0,Unstable,2,505,56,100,31.2195122,70
10516,5300000,330000,95,0,Low Volume,1,850,68.42857143,100,6.226415094,90
10517,5300000,1530000,65,4,Low Volume,2,412,50.42857143,20,28.86792453,70
10518,4100000,890000,100,0,Unstable,0,502,68,100,21.70731707,50
10519,4300000,400000,55,3,Unstable,0,300,41.57142857,40,9.302325581,50
10520,5200000,340000,100,0,High Volume,2,793,71.14285714,100,6.538461538,70
10521,2500000,330000,75,0,Low Volume,2,744,48.42857143,100,13.2,70
10522,3200000,830000,80,0,High Volume,1,743,53.42857143,100,25.9375,90
10523,8300000,1050000,50,0,Low Volume,0,642,50,100,12.65060241,50
10524,5500000,870000,80,0,Low Volume,0,556,60,100,15.81818182,50
10525,4300000,420000,85,0,Low Volume,2,681,59.57142857,100,9.76744186,70
10526,3000000,330000,80,0,Low Volume,2,621,52.85714286,100,11,70
10527,4900000,810000,70,0,Low Volume,2,618,52.28571429,100,16.53061224,70
10528,6700000,1030000,65,0,Unstable,1,602,54.42857143,100,15.37313433,90
10529,11000000,1000000,95,1,Unstable,0,535,84.71428571,80,9.090909091,50
10530,8800000,660000,80,0,Unstable,2,712,69.42857143,100,7.5,70
10531,3800000,2140000,100,0,Unstable,2,502,67.14285714,100,56.31578947,70
10532,4300000,330000,70,0,Low Volume,2,514,50.57142857,100,7.674418605,70
10533,3200000,1620000,75,0,Unstable,0,452,50.42857143,100,50.625,50
10534,3900000,690000,90,2,Unstable,2,610,61.42857143,60,17.69230769,70
10535,4700000,720000,55,0,Unstable,1,617,42.71428571,100,15.31914894,90
10536,4500000,2300000,60,0,High Volume,2,433,45.14285714,100,51.11111111,70
10537,9300000,330000,95,0,Low Volume,0,758,79.85714286,100,3.548387097,50
10538,3400000,710000,60,0,Low Volume,2,601,42,100,20.88235294,70
10539,4900000,580000,55,0,Low Volume,0,546,43.28571429,100,11.83673469,50
10540,2700000,1180000,100,0,Unstable,0,561,64,100,43.7037037,50
10541,5500000,2580000,60,0,Low Volume,2,457,48,100,46.90909091,70
10542,3300000,1170000,85,1,Unstable,1,583,56.71428571,80,35.45454545,90
10543,7000000,2000000,80,2,Low Volume,1,455,64.28571429,60,28.57142857,90
10544,4600000,1600000,50,0,High Volume,2,573,39.42857143,100,34.7826087,70
10545,3300000,310000,75,0,Low Volume,2,612,50.71428571,100,9.393939394,70
10546,2700000,120000,85,0,Low Volume,2,746,55,100,4.444444444,70
10547,3700000,2540000,85,0,Low Volume,2,614,57.85714286,100,68.64864865,70
10548,5400000,1140000,95,0,High Volume,1,811,68.71428571,100,21.11111111,90
10549,5700000,870000,75,0,Low Volume,2,534,57.57142857,100,15.26315789,70
10550,4300000,1300000,90,0,High Volume,2,680,62.57142857,100,30.23255814,70
10551,6600000,530000,70,0,Low Volume,1,733,57.14285714,100,8.03030303,90
10552,3600000,1130000,60,0,Unstable,2,671,42.57142857,100,31.38888889,70
10553,2100000,1460000,60,0,Low Volume,0,412,38.28571429,100,69.52380952,50
10554,5400000,1450000,60,0,High Volume,1,581,47.71428571,100,26.85185185,90
10555,7400000,1100000,95,0,Low Volume,1,778,74.42857143,100,14.86486486,90
10556,7400000,230000,55,0,High Volume,1,850,50.42857143,100,3.108108108,90
10557,3400000,850000,85,0,Low Volume,1,706,57,100,25,90
10558,4200000,1280000,75,0,High Volume,2,550,53.28571429,100,30.47619048,70
10559,6200000,1160000,80,0,Unstable,1,528,62,100,18.70967742,90
10560,4100000,1170000,100,0,Low Volume,0,670,68,100,28.53658537,50
10561,5200000,530000,75,0,Low Volume,1,717,56.14285714,100,10.19230769,90
10562,4000000,2270000,90,0,High Volume,2,641,61.71428571,100,56.75,70
10563,3600000,980000,80,0,High Volume,1,588,54.57142857,100,27.22222222,90
10564,3800000,1210000,80,0,Low Volume,0,722,55.14285714,100,31.84210526,50
10565,6700000,1650000,100,0,Low Volume,2,664,75.42857143,100,24.62686567,70
10566,5000000,1130000,60,0,Low Volume,0,640,46.57142857,100,22.6,50
10567,7300000,680000,100,0,Low Volume,2,540,77.14285714,100,9.315068493,70
10568,5800000,890000,90,0,Low Volume,2,804,66.85714286,100,15.34482759,70
10569,8100000,550000,75,2,Unstable,0,430,64.42857143,60,6.790123457,50
10570,6400000,430000,100,0,Low Volume,1,850,74.57142857,100,6.71875,90
10571,6300000,1000000,50,0,High Volume,2,697,44.28571429,100,15.87301587,70
10572,4800000,1440000,70,0,Unstable,1,456,52,100,30,90
10573,12300000,940000,60,0,Low Volume,2,688,67.42857143,100,7.642276423,70
10574,5200000,750000,85,0,High Volume,0,842,62.14285714,100,14.42307692,50
10575,2800000,710000,65,0,Unstable,0,474,43.28571429,100,25.35714286,50
10576,5400000,10000,85,0,Low Volume,1,850,62.71428571,100,0.185185185,90
10577,3700000,730000,75,0,Low Volume,1,702,51.85714286,100,19.72972973,90
10578,6800000,1490000,75,0,Unstable,1,761,60.71428571,100,21.91176471,90
10579,6200000,180000,85,0,Unstable,1,679,65,100,2.903225806,90
10580,4700000,1590000,75,0,Low Volume,1,642,54.71428571,100,33.82978723,90
10581,3800000,2220000,65,0,Low Volume,1,789,46.14285714,100,58.42105263,90
10582,5200000,1270000,100,0,Low Volume,0,739,71.14285714,100,24.42307692,50
10583,4100000,2330000,75,0,Low Volume,2,580,53,100,56.82926829,70
10584,6300000,2960000,50,0,Low Volume,2,617,44.28571429,100,46.98412698,70
10585,5900000,1710000,65,0,High Volume,2,594,52.14285714,100,28.98305085,70
10586,12100000,700000,60,0,Unstable,2,626,66.85714286,100,5.785123967,70
10587,4400000,570000,90,0,Low Volume,0,774,62.85714286,100,12.95454545,50
10588,4600000,0,85,0,Unstable,2,617,60.42857143,100,0,70
10589,4800000,2230000,85,0,Low Volume,1,575,61,100,46.45833333,90
10590,4800000,1270000,75,0,Low Volume,2,541,55,100,26.45833333,70
10591,6800000,740000,75,0,High Volume,0,675,60.71428571,100,10.88235294,50
10592,4600000,720000,75,0,Low Volume,1,592,54.42857143,100,15.65217391,90
10593,9000000,760000,80,0,Low Volume,2,543,70,100,8.444444444,70
10594,6000000,1360000,95,0,Unstable,1,542,70.42857143,100,22.66666667,90
10595,4300000,2370000,85,0,Low Volume,1,769,59.57142857,100,55.11627907,90
10596,4000000,110000,90,0,High Volume,0,678,61.71428571,100,2.75,50
10597,6800000,1080000,85,0,Low Volume,1,709,66.71428571,100,15.88235294,90
10598,5000000,590000,95,0,Low Volume,1,622,67.57142857,100,11.8,90
10599,5000000,890000,85,0,High Volume,1,664,61.57142857,100,17.8,90
10600,4200000,1430000,85,0,Unstable,0,511,59.28571429,100,34.04761905,50
10601,4900000,1230000,100,0,Low Volume,1,687,70.28571429,100,25.10204082,90
10602,4100000,660000,70,0,High Volume,0,474,50,100,16.09756098,50
10603,7500000,1270000,65,3,Unstable,1,575,56.71428571,40,16.93333333,90
10604,6200000,2550000,60,0,High Volume,0,603,50,100,41.12903226,50
10605,4700000,1430000,85,0,Low Volume,0,648,60.71428571,100,30.42553191,50
10606,4700000,2350000,50,0,High Volume,1,710,39.71428571,100,50,90
10607,5100000,270000,85,0,High Volume,1,819,61.85714286,100,5.294117647,90
10608,5000000,490000,80,0,High Volume,1,663,58.57142857,100,9.8,90
10609,3800000,720000,95,0,Low Volume,2,740,64.14285714,100,18.94736842,70
10610,2800000,1850000,70,0,Low Volume,1,662,46.28571429,100,66.07142857,90
10611,3900000,1730000,75,1,High Volume,1,652,52.42857143,80,44.35897436,90
10612,4800000,1850000,95,0,Low Volume,1,797,67,100,38.54166667,90
10613,4000000,1700000,100,0,High Volume,1,802,67.71428571,100,42.5,90
10614,6400000,670000,70,0,Unstable,1,699,56.57142857,100,10.46875,90
10615,4700000,1980000,85,2,Unstable,0,603,60.71428571,60,42.12765957,50
10616,8800000,0,85,0,Low Volume,0,682,72.42857143,100,0,50
10617,4200000,950000,85,2,Low Volume,2,564,59.28571429,60,22.61904762,70
10618,5200000,1120000,75,0,High Volume,2,756,56.14285714,100,21.53846154,70
10619,4600000,1460000,100,1,High Volume,2,643,69.42857143,80,31.73913043,70
10620,5700000,1020000,50,0,Unstable,2,599,42.57142857,100,17.89473684,70
10621,6900000,600000,75,0,High Volume,2,640,61,100,8.695652174,70
10622,6000000,130000,85,0,Low Volume,2,460,64.42857143,100,2.166666667,70
10623,2700000,1120000,85,0,High Volume,2,722,55,100,41.48148148,70
10624,5800000,2130000,100,0,High Volume,2,557,72.85714286,100,36.72413793,70
10625,3700000,3530000,100,1,High Volume,1,548,66.85714286,80,95.40540541,90
10626,4600000,780000,75,1,High Volume,1,733,54.42857143,80,16.95652174,90
10627,6100000,790000,100,0,Low Volume,1,816,73.71428571,100,12.95081967,90
10628,3600000,1420000,70,0,Low Volume,2,726,48.57142857,100,39.44444444,70
